NO_OF_FRAMES	5500
NO_OF_CAMERAS	11
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-26, 18:32:39.510	442281.92392820
DATA_INCLUDED	6D
BODY_NAMES	karlax_bottompart	karlax_upperpart
BODY_FILTERS	No filter	No filter
karlax_bottompart X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		karlax_upperpart X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
202.41308	-118.14432	945.52026	151.01523	8.46763	34.62215	0.99532	0.81395	-0.43828	0.38132	-0.56197	-0.76039	0.32558	0.14725	-0.47930	-0.86521		335.65353	70.66120	858.16601	129.79236	35.00985	34.01015	0.32291	0.67895	0.00744	0.73415	-0.45813	-0.77710	0.43155	0.57372	-0.62934	-0.52420	
202.37560	-117.78597	945.51655	151.03459	8.53064	34.66984	1.00830	0.81334	-0.43861	0.38222	-0.56255	-0.76043	0.32447	0.14834	-0.47892	-0.86523		335.86864	70.99052	858.50128	129.70479	35.12329	34.14320	0.32013	0.67694	0.00779	0.73600	-0.45907	-0.77716	0.43045	0.57534	-0.62926	-0.52251	
200.63887	-118.02731	945.92564	151.32079	8.44121	34.18602	1.77436	0.81826	-0.43467	0.37618	-0.55579	-0.76532	0.32462	0.14679	-0.47471	-0.86782		336.01117	71.37221	858.83517	129.76309	35.05185	34.19519	0.32132	0.67711	0.00568	0.73586	-0.46008	-0.77716	0.42936	0.57432	-0.62928	-0.52361	
200.56251	-117.67813	945.87728	151.36287	8.49360	34.27363	1.81176	0.81729	-0.43576	0.37702	-0.55697	-0.76513	0.32304	0.14770	-0.47400	-0.86805		336.18854	71.70387	859.16089	129.70094	35.09558	34.32072	0.28518	0.67574	0.00518	0.73712	-0.46132	-0.77698	0.42836	0.57494	-0.62951	-0.52265	
200.51326	-117.35253	945.87308	151.23990	8.77882	34.36010	1.81405	0.81584	-0.43415	0.38200	-0.55778	-0.76512	0.32167	0.15262	-0.47551	-0.86637		336.36057	72.00697	859.46549	129.68393	35.12148	34.42729	0.29995	0.67467	0.00419	0.73811	-0.46243	-0.77702	0.42709	0.57531	-0.62946	-0.52229	
200.44877	-117.05334	945.83409	151.22705	8.89224	34.44185	1.78492	0.81479	-0.43438	0.38397	-0.55877	-0.76496	0.32033	0.15458	-0.47555	-0.86600		336.55322	72.22028	859.75327	129.60449	35.23856	34.57866	0.31486	0.67247	0.00422	0.74011	-0.46354	-0.77717	0.42561	0.57698	-0.62928	-0.52067	
200.38685	-116.77726	945.77022	151.21208	9.02564	34.54261	1.74468	0.81351	-0.43471	0.38631	-0.56000	-0.76474	0.31871	0.15688	-0.47561	-0.86556		336.70555	72.47893	860.03135	129.53722	35.28304	34.71501	0.32373	0.67100	0.00364	0.74145	-0.46488	-0.77695	0.42453	0.57762	-0.62955	-0.51965	
200.23836	-116.47271	945.67409	151.22276	9.12641	34.64848	1.76132	0.81224	-0.43551	0.38807	-0.56134	-0.76447	0.31699	0.15861	-0.47531	-0.86540		336.85551	72.76056	860.35115	129.48958	35.32440	34.85618	0.35516	0.66951	0.00272	0.74280	-0.46630	-0.77687	0.42313	0.57821	-0.62966	-0.51886	
200.04221	-116.13778	945.54450	151.30794	9.14784	34.71310	1.90658	0.81156	-0.43680	0.38804	-0.56222	-0.76455	0.31523	0.15898	-0.47400	-0.86606		337.02944	72.98220	860.66040	129.47594	35.33524	34.97987	0.29558	0.66841	0.00131	0.74379	-0.46768	-0.77684	0.42166	0.57836	-0.62970	-0.51864	
199.88774	-115.87933	945.46162	151.32010	9.22892	34.79548	1.85965	0.81056	-0.43743	0.38941	-0.56326	-0.76437	0.31381	0.16038	-0.47370	-0.86596		337.12822	73.24428	860.91294	129.53671	35.28018	35.06732	0.33387	0.66815	-0.00116	0.74402	-0.46902	-0.77694	0.41998	0.57758	-0.62957	-0.51966	
199.76156	-115.62385	945.34062	151.35056	9.28346	34.90546	1.81982	0.80936	-0.43874	0.39045	-0.56473	-0.76395	0.31219	0.16132	-0.47317	-0.86608		337.23616	73.47610	861.19149	129.58478	35.23112	35.14021	0.31071	0.66796	-0.00321	0.74419	-0.47015	-0.77698	0.41864	0.57688	-0.62952	-0.52050	
199.56273	-115.46731	945.28017	151.33949	9.39298	34.95167	1.84130	0.80865	-0.43854	0.39215	-0.56520	-0.76405	0.31107	0.16321	-0.47319	-0.86571		337.35991	73.65600	861.47251	129.52536	35.27422	35.26957	0.29545	0.66654	-0.00380	0.74546	-0.47141	-0.77681	0.41754	0.57749	-0.62972	-0.51957	
199.45663	-115.26299	945.18223	151.37213	9.45293	35.02441	1.79769	0.80779	-0.43932	0.39303	-0.56613	-0.76396	0.30962	0.16424	-0.47261	-0.86583		337.42094	73.88317	861.71363	129.60522	35.19468	35.32828	0.31569	0.66671	-0.00635	0.74529	-0.47255	-0.77688	0.41611	0.57636	-0.62961	-0.52096	
201.03977	-114.33787	944.62933	151.23087	9.58252	35.67726	1.07603	0.80098	-0.44615	0.39923	-0.57508	-0.75877	0.30585	0.16647	-0.47457	-0.86434		337.52461	74.05920	861.93877	129.66061	35.17480	35.39462	0.31862	0.66633	-0.00815	0.74561	-0.47344	-0.77715	0.41460	0.57607	-0.62926	-0.52170	
200.86992	-114.18874	944.52782	151.17725	9.73531	35.73281	1.02194	0.80006	-0.44548	0.40181	-0.57560	-0.75880	0.30483	0.16910	-0.47516	-0.86350		337.59814	74.22204	862.14629	129.67644	35.18298	35.48287	0.32637	0.66553	-0.00948	0.74631	-0.47442	-0.77730	0.41319	0.57619	-0.62906	-0.52182	
200.80489	-114.01916	944.44087	151.26289	9.72836	35.77756	1.04720	0.79963	-0.44672	0.40130	-0.57623	-0.75887	0.30344	0.16898	-0.47388	-0.86423		337.66207	74.41370	862.35944	129.74449	35.13869	35.53131	0.34145	0.66549	-0.01142	0.74632	-0.47524	-0.77750	0.41187	0.57556	-0.62878	-0.52285	
200.76595	-113.86765	944.33391	151.23148	9.85004	35.84488	1.00546	0.79866	-0.44658	0.40338	-0.57696	-0.75877	0.30231	0.17107	-0.47418	-0.86365		337.70607	74.62200	862.52399	129.79759	35.10994	35.56617	0.33787	0.66544	-0.01284	0.74634	-0.47581	-0.77769	0.41085	0.57515	-0.62852	-0.52362	
200.70062	-113.73172	944.19832	151.18777	10.00683	35.88401	0.98360	0.79788	-0.44573	0.40584	-0.57723	-0.75899	0.30123	0.17377	-0.47461	-0.86287		337.75131	74.81438	862.65547	129.78882	35.16384	35.63355	0.32617	0.66444	-0.01316	0.74723	-0.47628	-0.77796	0.40981	0.57592	-0.62818	-0.52317	
198.85648	-114.18606	944.50196	151.55353	9.92878	35.29932	1.92600	0.80392	-0.44105	0.39898	-0.56919	-0.76507	0.30116	0.17242	-0.46920	-0.86609		337.78171	75.04480	862.75307	129.80370	35.21733	35.67456	0.31189	0.66366	-0.01344	0.74791	-0.47644	-0.77839	0.40879	0.57668	-0.62763	-0.52299	
198.95873	-114.06253	944.37562	151.61351	9.96852	35.30298	1.85375	0.80379	-0.44125	0.39903	-0.56918	-0.76554	0.29998	0.17311	-0.46824	-0.86648		337.75353	75.57339	862.95323	130.11075	34.77355	35.52382	0.40757	0.66853	-0.01934	0.74344	-0.47727	-0.77780	0.40895	0.57033	-0.62822	-0.52921	
200.80472	-113.38439	943.74349	151.22437	10.28294	35.86594	1.05638	0.79737	-0.44390	0.40883	-0.57648	-0.76066	0.29843	0.17851	-0.47365	-0.86243		337.78714	75.77302	863.00592	130.07370	34.93416	35.52147	0.39066	0.66724	-0.01740	0.74464	-0.47632	-0.77856	0.40862	0.57263	-0.62733	-0.52777	
200.87194	-113.32209	943.57087	151.14082	10.48836	35.84129	1.00771	0.79710	-0.44160	0.41186	-0.57576	-0.76141	0.29791	0.18204	-0.47459	-0.86118		337.73007	76.01251	863.01483	130.11211	35.00656	35.50275	0.37903	0.66681	-0.01700	0.74504	-0.47568	-0.77930	0.40796	0.57367	-0.62643	-0.52773	
199.35026	-113.82224	943.77747	151.45955	10.40044	35.28267	1.75395	0.80290	-0.43701	0.40543	-0.56812	-0.76693	0.29841	0.18053	-0.46993	-0.86405		337.62900	76.26250	862.98206	130.18674	35.01044	35.46699	0.38637	0.66707	-0.01744	0.74479	-0.47524	-0.77986	0.40738	0.57373	-0.62571	-0.52852	
199.37387	-113.79800	943.64226	151.63611	10.34275	35.18755	1.80821	0.80399	-0.43737	0.40288	-0.56689	-0.76831	0.29722	0.17954	-0.46735	-0.86565		337.50101	76.54250	862.89529	130.29414	34.94653	35.41702	0.43497	0.66801	-0.01873	0.74392	-0.47503	-0.78024	0.40691	0.57281	-0.62520	-0.53010	
199.51418	-113.77640	943.43411	151.63860	10.44601	35.11269	1.81345	0.80446	-0.43569	0.40374	-0.56565	-0.76937	0.29682	0.18131	-0.46716	-0.86538		337.38226	76.86135	862.77245	130.43962	34.89893	35.32900	0.45095	0.66913	-0.01984	0.74288	-0.47428	-0.78100	0.40633	0.57213	-0.62422	-0.53200	
199.70731	-113.72223	943.25212	151.66560	10.52978	35.06395	1.76797	0.80473	-0.43467	0.40432	-0.56482	-0.77028	0.29607	0.18275	-0.46662	-0.86537		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
199.90268	-113.60455	942.95648	151.65068	10.64298	35.01922	1.82700	0.80487	-0.43321	0.40560	-0.56398	-0.77107	0.29561	0.18469	-0.46668	-0.86493		337.17713	77.09074	862.37383	130.15662	35.62413	35.45835	0.32036	0.66210	-0.01149	0.74933	-0.47155	-0.78353	0.40464	0.58247	-0.62125	-0.52419	
199.99491	-113.59908	942.76853	151.60745	10.77220	34.94839	1.86202	0.80522	-0.43108	0.40716	-0.56274	-0.77198	0.29557	0.18690	-0.46713	-0.86421		336.92383	77.51189	862.06244	130.11789	35.67545	35.56950	0.25372	0.66076	-0.01205	0.75050	-0.47253	-0.78355	0.40344	0.58319	-0.62121	-0.52344	
200.17977	-113.54431	942.52387	151.56203	10.88726	34.88844	1.79965	0.80550	-0.42918	0.40862	-0.56169	-0.77273	0.29562	0.18888	-0.46764	-0.86351		336.75886	77.81515	861.90016	130.16435	35.68742	35.50677	0.24658	0.66118	-0.01170	0.75014	-0.47173	-0.78397	0.40356	0.58336	-0.62069	-0.52386	
202.03696	-112.94351	941.93924	151.17500	11.20472	35.39423	0.97159	0.79965	-0.43106	0.41803	-0.56816	-0.76844	0.29443	0.19432	-0.47295	-0.85940		336.81433	77.85782	861.81950	130.40631	35.72447	35.20827	0.29481	0.66332	-0.01045	0.74826	-0.46806	-0.78596	0.40395	0.58389	-0.61819	-0.52623	
202.13598	-112.94315	941.74515	151.16014	11.30406	35.32139	0.93864	0.80009	-0.42931	0.41898	-0.56695	-0.76939	0.29430	0.19602	-0.47301	-0.85898		336.68112	78.06711	861.62181	130.50783	35.71759	35.10819	0.29475	0.66419	-0.01046	0.74749	-0.46694	-0.78665	0.40390	0.58379	-0.61730	-0.52737	
202.26820	-112.88260	941.57334	151.13791	11.38031	35.28094	0.96932	0.80028	-0.42809	0.41987	-0.56623	-0.76994	0.29423	0.19732	-0.47321	-0.85857		336.55397	78.25524	861.36560	130.57796	35.73856	35.04013	0.30875	0.66457	-0.01025	0.74715	-0.46603	-0.78729	0.40372	0.58409	-0.61650	-0.52799	
202.38415	-112.84285	941.39610	151.12666	11.42677	35.23945	0.97110	0.80056	-0.42713	0.42031	-0.56556	-0.77042	0.29429	0.19812	-0.47330	-0.85833		336.40329	78.42387	861.08709	130.63391	35.74918	34.97788	0.35011	0.66499	-0.01003	0.74679	-0.46525	-0.78776	0.40370	0.58424	-0.61590	-0.52852	
200.68944	-113.34283	941.59641	151.44739	11.32934	34.58302	1.82024	0.80726	-0.42126	0.41336	-0.55654	-0.77647	0.29557	0.19645	-0.46865	-0.86126		336.31014	78.56446	860.84940	130.63855	35.78853	34.93578	0.32774	0.66500	-0.00917	0.74679	-0.46453	-0.78804	0.40398	0.58480	-0.61555	-0.52831	
200.77334	-113.20595	941.37752	151.40736	11.39507	34.56791	1.85173	0.80722	-0.42033	0.41439	-0.55620	-0.77668	0.29566	0.19757	-0.46915	-0.86074		336.15550	78.75666	860.62357	130.62552	35.78868	34.89926	0.30732	0.66530	-0.00850	0.74653	-0.46410	-0.78796	0.40463	0.58480	-0.61567	-0.52817	
200.77214	-113.12045	941.24291	151.39488	11.39875	34.53770	1.87009	0.80751	-0.41980	0.41437	-0.55577	-0.77685	0.29602	0.19764	-0.46933	-0.86062		336.27677	78.95928	860.33952	130.61714	35.91737	34.80702	0.40769	0.66496	-0.00598	0.74685	-0.46228	-0.78870	0.40527	0.58662	-0.61475	-0.52722	
200.80821	-113.03971	941.13000	151.39212	11.40646	34.50321	1.83445	0.80782	-0.41926	0.41431	-0.55526	-0.77713	0.29624	0.19777	-0.46936	-0.86058		336.12664	79.08817	860.06059	130.64709	35.89061	34.74376	0.41502	0.66570	-0.00574	0.74620	-0.46170	-0.78875	0.40583	0.58624	-0.61468	-0.52772	
202.54079	-112.40931	940.57585	150.98891	11.59212	35.05401	1.04183	0.80191	-0.42251	0.42240	-0.56263	-0.77187	0.29608	0.20094	-0.47509	-0.85669		335.99469	79.18729	859.79478	130.69672	35.84039	34.67362	0.39917	0.66668	-0.00586	0.74532	-0.46118	-0.78881	0.40632	0.58553	-0.61461	-0.52859	
202.46688	-112.32790	940.50216	150.96655	11.61131	35.01263	0.99886	0.80226	-0.42165	0.42259	-0.56202	-0.77215	0.29652	0.20127	-0.47539	-0.85644		335.89644	79.25802	859.48117	130.73676	35.79316	34.59248	0.40615	0.66773	-0.00568	0.74438	-0.46051	-0.78881	0.40707	0.58486	-0.61461	-0.52933	
202.46369	-112.22769	940.38478	150.86220	11.68054	35.00365	1.00605	0.80215	-0.42029	0.42415	-0.56175	-0.77200	0.29740	0.20245	-0.47683	-0.85536		335.77507	79.32170	859.14155	130.75012	35.74580	34.54025	0.42249	0.66855	-0.00556	0.74365	-0.46017	-0.78862	0.40781	0.58419	-0.61485	-0.52979	
202.44229	-112.13587	940.29338	150.78349	11.69354	34.99617	1.01562	0.80219	-0.41952	0.42485	-0.56162	-0.77171	0.29840	0.20268	-0.47798	-0.85467		335.68605	79.36730	858.79576	130.69508	35.75340	34.54116	0.42285	0.66848	-0.00479	0.74371	-0.46014	-0.78828	0.40852	0.58430	-0.61530	-0.52915	
200.70378	-112.59708	940.52458	150.98175	11.55574	34.42855	1.74959	0.80811	-0.41425	0.41875	-0.55392	-0.77623	0.30108	0.20032	-0.47526	-0.85674		335.58091	79.39909	858.45969	130.72893	35.67474	34.47187	0.41478	0.66970	-0.00497	0.74262	-0.45979	-0.78805	0.40937	0.58318	-0.61560	-0.53004	
200.69650	-112.47234	940.43769	150.95619	11.50314	34.42509	1.72770	0.80830	-0.41438	0.41826	-0.55397	-0.77587	0.30189	0.19942	-0.47573	-0.85669		335.23796	79.32190	858.07159	130.82887	35.43702	34.41393	0.33003	0.67215	-0.00757	0.74037	-0.46047	-0.78732	0.40999	0.57981	-0.61650	-0.53269	
200.62116	-112.35399	940.35187	150.89740	11.44812	34.41360	1.72632	0.80857	-0.41417	0.41795	-0.55392	-0.77538	0.30324	0.19848	-0.47670	-0.85637		335.15298	79.31681	857.68313	130.84329	35.32420	34.35682	0.31837	0.67355	-0.00798	0.73910	-0.46045	-0.78675	0.41112	0.57820	-0.61722	-0.53359	
200.52916	-112.24311	940.31349	150.93878	11.30737	34.39876	1.73726	0.80911	-0.41524	0.41584	-0.55398	-0.77505	0.30397	0.19607	-0.47632	-0.85713		335.04854	79.29099	857.25214	130.89766	35.18030	34.27324	0.33652	0.67542	-0.00881	0.73738	-0.46028	-0.78628	0.41221	0.57615	-0.61781	-0.53512	
200.44803	-112.17362	940.23828	150.85901	11.26793	34.38232	1.77903	0.80938	-0.41471	0.41584	-0.55383	-0.77456	0.30551	0.19540	-0.47757	-0.85659		334.99187	79.24674	856.85141	130.89076	35.07265	34.22401	0.30975	0.67671	-0.00901	0.73619	-0.46031	-0.78558	0.41350	0.57461	-0.61870	-0.53576	
202.08648	-111.48341	939.72300	150.46234	11.34999	34.94890	0.98497	0.80363	-0.41887	0.42276	-0.56164	-0.76871	0.30601	0.19680	-0.48335	-0.85302		334.93593	79.22227	856.42814	130.86937	34.99308	34.17798	0.35618	0.67774	-0.00881	0.73525	-0.46021	-0.78495	0.41480	0.57348	-0.61950	-0.53605	
202.00248	-111.36588	939.65088	150.43436	11.24269	34.92711	0.93238	0.80415	-0.41911	0.42153	-0.56155	-0.76820	0.30746	0.19497	-0.48395	-0.85310		334.71256	79.40162	855.87181	130.80638	34.80045	34.29068	0.21850	0.67842	-0.01127	0.73459	-0.46263	-0.78330	0.41523	0.57072	-0.62154	-0.53662	
200.27069	-111.79234	939.97109	150.69147	11.04433	34.35139	1.75356	0.81030	-0.41462	0.41413	-0.55382	-0.77283	0.30988	0.19157	-0.48045	-0.85585		334.67730	79.36880	855.34193	130.81638	34.71737	34.22580	0.27150	0.67963	-0.01126	0.73347	-0.46232	-0.78288	0.41637	0.56953	-0.62207	-0.53727	
200.22469	-111.68911	939.90121	150.64658	10.96501	34.33983	1.78704	0.81063	-0.41469	0.41341	-0.55380	-0.77229	0.31124	0.19021	-0.48125	-0.85570		334.64766	79.33319	854.93611	130.82948	34.58635	34.14857	0.23364	0.68133	-0.01155	0.73189	-0.46214	-0.78219	0.41787	0.56765	-0.62294	-0.53826	
200.19085	-111.56713	939.81551	150.64729	10.84537	34.31002	1.82441	0.81125	-0.41512	0.41177	-0.55360	-0.77195	0.31245	0.18816	-0.48143	-0.85605		334.62128	79.29652	854.39167	130.76384	34.56086	34.13406	0.28719	0.68165	-0.01074	0.73160	-0.46211	-0.78156	0.41908	0.56728	-0.62374	-0.53771	
200.18248	-111.50295	939.81023	150.66850	10.56243	34.18310	1.80114	0.81323	-0.41553	0.40742	-0.55232	-0.77164	0.31545	0.18331	-0.48156	-0.85703		334.99910	79.16849	854.05914	130.81416	34.55355	33.85870	0.40039	0.68393	-0.00769	0.72951	-0.45886	-0.78192	0.42194	0.56718	-0.62333	-0.53831	
200.25391	-111.35421	939.56877	150.58235	10.44041	34.20878	1.73552	0.81330	-0.41611	0.40668	-0.55290	-0.77040	0.31745	0.18121	-0.48304	-0.85664		335.01378	79.09300	853.45350	130.86189	34.40828	33.76195	0.42088	0.68589	-0.00829	0.72765	-0.45851	-0.78141	0.42328	0.56509	-0.62396	-0.53977	
200.25618	-111.21720	939.45919	150.53008	10.31657	34.20062	1.79996	0.81370	-0.41650	0.40548	-0.55301	-0.76959	0.31925	0.17909	-0.48401	-0.85654		335.00797	79.02345	852.86438	130.80901	34.27844	33.71650	0.41661	0.68732	-0.00818	0.72631	-0.45867	-0.78024	0.42526	0.56322	-0.62543	-0.54003	
200.24563	-110.95392	939.18436	150.45778	10.25791	34.32383	1.83134	0.81266	-0.41805	0.40597	-0.55486	-0.76801	0.31985	0.17808	-0.48518	-0.85609		335.05395	78.83040	852.16533	130.82193	34.05709	33.63637	0.40478	0.68977	-0.00927	0.72397	-0.45891	-0.77901	0.42726	0.56002	-0.62695	-0.54159	
200.19607	-110.79737	939.01501	150.26381	10.12995	34.34120	1.82519	0.81282	-0.41780	0.40591	-0.55533	-0.76618	0.32340	0.17588	-0.48828	-0.85478		334.84248	78.48271	851.39501	131.11499	33.47316	33.43722	0.34085	0.69609	-0.01558	0.71779	-0.45963	-0.77770	0.42885	0.55155	-0.62844	-0.54851	
200.07565	-110.60820	939.00815	150.20897	9.85198	34.37347	1.87246	0.81320	-0.41981	0.40307	-0.55626	-0.76429	0.32624	0.17110	-0.48951	-0.85505		334.87231	78.25176	850.58737	131.39868	32.87619	33.18541	0.33392	0.70287	-0.02118	0.71100	-0.45969	-0.77631	0.43130	0.54283	-0.62999	-0.55539	
199.94964	-110.38140	939.09005	150.27824	9.46749	34.36961	1.82624	0.81417	-0.42295	0.39780	-0.55684	-0.76286	0.32859	0.16449	-0.48904	-0.85661		334.85350	78.13662	849.95511	131.70114	32.30781	32.96218	0.34611	0.70914	-0.02714	0.70455	-0.45985	-0.77528	0.43299	0.53447	-0.63104	-0.56226	
199.79000	-110.17135	939.25265	150.34927	9.14752	34.35966	1.82824	0.81501	-0.42556	0.39326	-0.55721	-0.76180	0.33041	0.15898	-0.48842	-0.85800		334.68957	78.28885	849.43786	131.75092	31.92292	33.04133	0.27752	0.71150	-0.03238	0.70194	-0.46278	-0.77330	0.43341	0.52878	-0.63321	-0.56518	
199.71542	-109.91491	939.39106	150.31363	8.96996	34.40544	1.79461	0.81497	-0.42717	0.39160	-0.55813	-0.76040	0.33208	0.15592	-0.48920	-0.85812		334.71410	78.19622	849.14741	131.71188	31.74619	33.00385	0.27579	0.71316	-0.03304	0.70022	-0.46320	-0.77196	0.43534	0.52616	-0.63481	-0.56583	
199.55999	-109.68174	939.41548	150.14243	8.98996	34.46211	1.76991	0.81437	-0.42661	0.39345	-0.55891	-0.75908	0.33379	0.15626	-0.49173	-0.85661		334.70884	78.15992	848.84354	131.62747	31.66993	33.02726	0.28713	0.71356	-0.03303	0.69981	-0.46387	-0.77084	0.43660	0.52503	-0.63617	-0.56536	
199.31915	-109.37562	939.39092	149.92328	9.08821	34.52816	1.77350	0.81351	-0.42528	0.39667	-0.55970	-0.75779	0.33540	0.15795	-0.49487	-0.85449		334.68671	78.20566	848.60877	131.56911	31.55835	33.06042	0.28690	0.71415	-0.03380	0.69918	-0.46484	-0.76970	0.43758	0.52337	-0.63751	-0.56539	
199.05260	-109.04812	939.32927	149.84369	9.06389	34.61321	1.80145	0.81273	-0.42602	0.39746	-0.56094	-0.75657	0.33607	0.15754	-0.49609	-0.85386		334.68266	78.23266	848.38470	131.41611	31.57024	33.16633	0.29088	0.71320	-0.03324	0.70018	-0.46610	-0.76854	0.43828	0.52354	-0.63894	-0.56362	
198.72237	-108.65585	939.20440	149.86859	8.95870	34.69934	1.87233	0.81212	-0.42808	0.39649	-0.56233	-0.75556	0.33604	0.15572	-0.49586	-0.85433		334.71228	78.29276	848.25245	131.34836	31.50369	33.24446	0.28014	0.71307	-0.03409	0.70027	-0.46741	-0.76757	0.43859	0.52255	-0.64006	-0.56326	
198.37711	-108.32808	939.08966	149.83260	8.96233	34.80843	1.86775	0.81104	-0.42924	0.39745	-0.56387	-0.75455	0.33573	0.15579	-0.49639	-0.85401		334.75443	78.36711	848.15976	131.27753	31.42060	33.35756	0.29859	0.71278	-0.03551	0.70049	-0.46923	-0.76645	0.43861	0.52132	-0.64132	-0.56297	
199.85185	-107.38787	938.51183	149.52832	9.13940	35.52745	0.98984	0.80351	-0.43528	0.40609	-0.57372	-0.74824	0.33316	0.15884	-0.50067	-0.85094		334.89843	78.43559	848.03257	131.16473	31.42512	33.51195	0.29582	0.71148	-0.03615	0.70178	-0.47113	-0.76552	0.43820	0.52138	-0.64240	-0.56168	
199.53672	-106.98742	938.21942	149.52036	9.14371	35.66947	0.96820	0.80207	-0.43705	0.40703	-0.57570	-0.74713	0.33222	0.15891	-0.50079	-0.85086		335.15409	78.56810	847.92274	131.11058	31.34452	33.66940	0.29021	0.71079	-0.03834	0.70236	-0.47349	-0.76450	0.43743	0.52018	-0.64348	-0.56155	
199.31005	-106.51441	937.79539	149.50018	9.15406	35.83507	0.98591	0.80038	-0.43899	0.40827	-0.57800	-0.74580	0.33121	0.15909	-0.50107	-0.85066		335.67354	78.49144	847.90812	131.21582	31.25689	33.59935	0.36666	0.71203	-0.03952	0.70104	-0.47306	-0.76481	0.43736	0.51888	-0.64305	-0.56326	
199.12211	-106.10472	937.33985	149.46111	9.18719	35.98071	0.96456	0.79883	-0.44037	0.40981	-0.57998	-0.74463	0.33039	0.15966	-0.50160	-0.85024		336.05494	78.67681	847.73681	131.28905	31.07337	33.70670	0.35812	0.71252	-0.04356	0.70030	-0.47531	-0.76415	0.43607	0.51614	-0.64357	-0.56517	
198.48442	-105.71514	937.12824	149.72595	9.08936	35.94270	0.92387	0.79944	-0.44245	0.40637	-0.57961	-0.74594	0.32807	0.15797	-0.49781	-0.85278		336.43680	78.89760	847.55008	131.30611	30.97272	33.82610	0.35467	0.71228	-0.04630	0.70037	-0.47730	-0.76355	0.43494	0.51463	-0.64408	-0.56596	
198.97715	-105.16403	936.30547	149.85484	8.84145	36.25413	1.07988	0.79682	-0.44914	0.40416	-0.58434	-0.74299	0.32637	0.15370	-0.49623	-0.85448		336.76473	79.20564	847.37454	131.32713	30.84253	33.95723	0.34181	0.71215	-0.04952	0.70028	-0.47958	-0.76279	0.43377	0.51268	-0.64475	-0.56697	
198.50275	-104.97729	935.99695	149.90056	9.00280	36.16315	0.84034	0.79739	-0.44716	0.40523	-0.58282	-0.74478	0.32500	0.15648	-0.49532	-0.85450		337.14064	79.49179	847.18246	131.41782	30.80361	34.02534	0.36600	0.71187	-0.05190	0.70039	-0.48062	-0.76317	0.43195	0.51210	-0.64411	-0.56822	
198.63959	-104.62294	935.44952	149.90643	9.10570	36.25010	0.87195	0.79628	-0.44761	0.40691	-0.58386	-0.74466	0.32340	0.15826	-0.49509	-0.85430		337.48874	79.87777	847.04810	131.48398	30.75691	34.08995	0.35627	0.71167	-0.05400	0.70043	-0.48166	-0.76331	0.43054	0.51140	-0.64377	-0.56924	
198.77150	-104.29983	934.92617	149.89548	9.28547	36.29749	0.81031	0.79539	-0.44690	0.40943	-0.58422	-0.74515	0.32162	0.16135	-0.49501	-0.85378		337.75467	80.33699	846.94901	131.63640	30.69025	34.11555	0.34904	0.71195	-0.05683	0.69993	-0.48231	-0.76401	0.42857	0.51040	-0.64270	-0.57134	
199.49354	-103.86031	934.11294	149.88188	9.35574	36.48635	1.06892	0.79330	-0.44877	0.41143	-0.58672	-0.74396	0.31982	0.16256	-0.49511	-0.85349		338.02491	80.81541	846.85779	131.70267	30.74782	34.16633	0.34538	0.71110	-0.05778	0.70071	-0.48265	-0.76482	0.42674	0.51126	-0.64165	-0.57175	
199.22422	-103.74254	933.84268	150.19724	9.36831	36.29873	0.83539	0.79519	-0.44849	0.40807	-0.58410	-0.74724	0.31695	0.16278	-0.49039	-0.85617		338.26620	81.37141	846.83462	131.73177	30.86110	34.24654	0.36849	0.70958	-0.05816	0.70222	-0.48308	-0.76566	0.42473	0.51296	-0.64061	-0.57140	
199.53246	-103.39188	933.27637	150.23776	9.59352	36.32800	0.90193	0.79437	-0.44761	0.41063	-0.58412	-0.74838	0.31421	0.16666	-0.48946	-0.85595		338.52886	81.94053	846.87261	131.88431	30.87296	34.25513	0.37220	0.70942	-0.06003	0.70222	-0.48312	-0.76686	0.42252	0.51314	-0.63900	-0.57303	
200.44870	-103.15056	932.55872	149.97592	9.95658	36.49426	0.98099	0.79181	-0.44539	0.41793	-0.58578	-0.74750	0.31322	0.17290	-0.49283	-0.85278		338.86903	82.48048	846.92271	131.88362	31.08865	34.35755	0.39285	0.70696	-0.05941	0.70475	-0.48330	-0.76810	0.42006	0.51636	-0.63757	-0.57173	
200.82298	-102.77705	932.02354	150.28596	9.92661	36.49342	1.06309	0.79189	-0.44784	0.41515	-0.58583	-0.74904	0.30944	0.17239	-0.48825	-0.85551		339.21122	83.02988	847.07850	132.09169	31.13569	34.33278	0.38118	0.70682	-0.06121	0.70474	-0.48275	-0.76994	0.41730	0.51707	-0.63517	-0.57376	
